id,resource,concept,timestamp,role,permitId,requestedAmount,permitOrganizationalEntity,permitRequestedBudget,adjustedAmount,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,Overspent_Amount,Overspent_bool,boolProcessDelay
st_step 65357_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-25 13:38:15+02:00,EMPLOYEE,65352,515.5113714144693,65464,1040.5522058936554,515.5113714144693,126.0,3.0,515.5113714144693,677,False,-17.51368026962018,0,1
rv_travel permit 73660_6,STAFF MEMBER,Start trip,2017-01-10 00:00:00+01:00,EMPLOYEE,73660,46.06601549799594,65458,117.32310599569811,46.06601549799594,55.0,1.0,46.06601549799594,84,False,-18.509415733467726,0,0
rv_travel permit 79350_7,STAFF MEMBER,End trip,2017-12-07 00:00:00+01:00,EMPLOYEE,79350,118.06782374031606,65455,439.3057143055767,118.06782374031606,45.0,1.0,118.06782374031606,149,False,-159.27270182418476,0,0
st_step 43099_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-07-03 14:26:45+02:00,ADMINISTRATION,43089,361.92038914082406,65458,715.4599409523692,361.92038914082406,118.0,10.0,361.92038914082406,500,False,0.0,0,1
fd_declaration 45712_17,SYSTEM,Request Payment,2018-08-20 21:33:52+02:00,UNDEFINED,45710,1528.579775422094,65455,2208.533095745169,1528.579775422094,146.0,6.0,1528.579775422094,"1,173",False,-429.96463112193055,0,1
st_step 10820_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-09-14 10:11:17+02:00,EMPLOYEE,10814,297.1858295443761,65464,632.4805811045782,297.1858295443761,27.0,3.0,297.1858295443761,580,False,-10.247787225668162,0,0
st_step 12138_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-10-03 08:34:58+02:00,EMPLOYEE,12123,1012.362282268374,65456,579.956266821741,1012.362282268374,91.0,6.0,1012.362282268374,993,True,42.818948494734855,1,1
st_step 74093_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-02-09 18:10:14+01:00,SUPERVISOR,74085,279.06558808889054,65455,308.13958448646497,279.06558808889054,38.0,3.0,279.06558808889054,225,False,-279.06558808889054,0,0
st_step 60322_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-03 10:18:08+02:00,ADMINISTRATION,60315,228.9269167666957,65460,214.8131371961566,228.9269167666957,44.0,1.0,228.9269167666957,407,True,60.18471767576523,1,0
rv_travel permit 31840_7,STAFF MEMBER,End trip,2018-04-19 00:00:00+02:00,EMPLOYEE,31840,1437.1920856009085,65456,1857.6056169166973,1437.1920856009085,81.0,5.0,1437.1920856009085,"2,047",True,32.998548130553445,1,1
st_step 30785_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-01-17 14:36:29+01:00,EMPLOYEE,30781,451.4772693281533,65458,362.5774742289362,451.4772693281533,54.0,2.0,451.4772693281533,374,True,28.97180337934674,1,0
rv_travel permit 77270_6,STAFF MEMBER,Start trip,2017-03-07 00:00:00+01:00,EMPLOYEE,77270,354.14787005885705,65458,0.0,354.14787005885705,38.0,2.0,354.14787005885705,500,True,354.14787005885705,1,0
st_step 80841_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-02-08 15:32:52+01:00,BUDGET OWNER,80833,818.5510047197587,65458,940.8632238158144,818.5510047197587,75.0,3.0,818.5510047197587,870,False,-161.60254694801688,0,1
st_step 20443_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-07 22:01:35+02:00,ADMINISTRATION,20439,183.78890191376567,65457,925.8463914621052,183.78890191376567,106.0,3.0,183.78890191376567,194,False,-431.9986560447276,0,1
st_step 14480_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-04-30 07:15:42+02:00,EMPLOYEE,14471,815.6964953843559,65455,598.5306968711429,815.6964953843559,100.0,2.0,815.6964953843559,667,True,217.16579851321296,1,1
st_step 11925_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-11-30 15:09:26+01:00,SUPERVISOR,11919,24.42640217664397,65458,28.49957322166924,24.42640217664397,10.0,1.0,24.42640217664397,25,False,-24.42640217664397,0,0
st_step 51414_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-15 12:28:39+01:00,EMPLOYEE,51407,35.92776517425959,65456,16.574518033987264,35.92776517425959,28.0,0.0,35.92776517425959,29,True,2.4777769085696235,1,0
st_step 34509_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-17 12:55:17+02:00,ADMINISTRATION,34504,330.08180286174,65456,394.39344789537927,330.08180286174,34.0,3.0,330.08180286174,317,False,-450.86883482376464,0,0
st_step 49159_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-12-17 15:55:56+01:00,EMPLOYEE,49139,197.807781395506,65458,729.8915032516231,197.807781395506,72.0,3.0,197.807781395506,353,False,-306.51800686499087,0,1
st_step 2899_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-02-02 11:12:40+01:00,EMPLOYEE,2893,3316.0445004080284,65456,1993.611724931381,3316.0445004080284,53.0,6.0,3316.0445004080284,"2,534",False,-217.231013049618,0,0
st_step 51950_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-15 13:02:55+02:00,ADMINISTRATION,51946,666.4944020255364,65455,329.21601575765135,666.4944020255364,48.0,1.0,666.4944020255364,595,True,330.4468043656021,1,0
rv_travel permit 75095_7,STAFF MEMBER,End trip,2017-05-06 00:00:00+02:00,EMPLOYEE,75095,1336.462854388287,65458,3176.211600267895,1336.462854388287,112.0,8.0,1336.462854388287,"2,437",False,-51.00166001563844,0,1
st_step 13534_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-30 12:27:56+01:00,SUPERVISOR,13527,806.9605574814716,65464,664.9770490155217,806.9605574814716,65.0,4.0,806.9605574814716,688,False,-14.074893444444228,0,1
st_step 9768_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-02-19 12:49:44+01:00,EMPLOYEE,9760,528.4065167547667,65464,446.1877996393236,528.4065167547667,47.0,6.0,528.4065167547667,744,False,-39.77253351917591,0,0
st_step 24385_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-11-29 10:22:06+01:00,ADMINISTRATION,24377,1131.223979153357,65457,1584.45039118957,1131.223979153357,16.0,3.0,1131.223979153357,"1,119",False,-1.0109240206911636,0,0
fd_declaration 79616_18,SYSTEM,Payment Handled,2017-09-28 17:31:06+02:00,UNDEFINED,79614,1372.7697845621617,65458,4028.0803537622105,1372.7697845621617,61.0,11.0,1372.7697845621617,"1,704",False,-2655.310569200049,0,1
fd_declaration 34719_17,SYSTEM,Request Payment,2018-11-11 21:54:04+01:00,UNDEFINED,34717,1139.6735660910392,65458,1609.3168067102526,1139.6735660910392,86.0,5.0,1139.6735660910392,"1,731",False,-407.5435802486156,0,1
st_step 11926_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-04 16:01:44+01:00,SUPERVISOR,11919,24.42640217664397,65458,28.49957322166924,24.42640217664397,10.0,1.0,24.42640217664397,25,False,-24.42640217664397,0,0
st_step 14938_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-03-02 12:54:40+01:00,EMPLOYEE,14930,418.5401584620922,65459,1061.0204404052856,418.5401584620922,115.0,5.0,418.5401584620922,399,False,-525.5353869411233,0,1
rv_travel permit 32014_6,STAFF MEMBER,Start trip,2017-08-20 00:00:00+02:00,EMPLOYEE,32014,1760.133606668985,65460,1039.1436364687436,1760.133606668985,207.0,8.0,1760.133606668985,"1,919",False,-58.70169402126885,0,1
st_step 27944_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-20 12:24:59+01:00,SUPERVISOR,27934,13.635035511748017,65464,29.87892258031753,13.635035511748017,16.0,0.0,13.635035511748017,27,False,0.0,0,0
st_step 53574_0,STAFF MEMBER,Permit REJECTED by EMPLOYEE,2018-07-04 10:13:43+02:00,EMPLOYEE,53565,196.11320628845536,65466,565.8161694213519,196.11320628845536,136.0,94.0,196.11320628845536,309,False,-184.6891360192249,0,1
fd_declaration 63280_18,SYSTEM,Payment Handled,2018-11-26 17:31:22+01:00,UNDEFINED,63278,720.7708860334898,65456,1085.5742254101524,720.7708860334898,144.0,7.0,720.7708860334898,"1,400",False,-51.48363471667778,0,1
st_step 9977_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-02-20 10:58:34+01:00,EMPLOYEE,9965,337.8735869265768,65454,248.40485896931693,337.8735869265768,30.0,2.0,337.8735869265768,334,False,-6.069585393890634,0,0
rv_travel permit 86138_7,STAFF MEMBER,End trip,2017-10-11 00:00:00+02:00,EMPLOYEE,86138,325.11837148630804,65455,1177.8843177307567,325.11837148630804,101.0,4.0,325.11837148630804,249,False,-719.4386453371717,0,1
st_step 40093_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-06-05 11:23:54+02:00,BUDGET OWNER,40079,31.233059555127944,65454,597.495209956635,31.233059555127944,38.0,2.0,374.2074116510613,53,True,74.84148233021227,1,0
st_step 4404_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-02-18 12:57:51+01:00,EMPLOYEE,4398,1160.303418767617,65456,1062.77557657841,1160.303418767617,78.0,7.0,1160.303418767617,"1,887",False,-7.993611258070587,0,1
st_step 55018_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-31 10:38:30+01:00,BUDGET OWNER,55007,574.3378712640075,65456,1259.6545434709058,574.3378712640075,50.0,8.0,574.3378712640075,"1,140",False,-30.228309013895228,0,0
st_step 67358_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-17 09:28:07+02:00,ADMINISTRATION,67351,1625.5124902145149,65456,664.1206018398381,1625.5124902145149,90.0,4.0,1625.5124902145149,"1,214",True,303.94673416696446,1,1
fd_declaration 43608_18,SYSTEM,Payment Handled,2018-03-05 17:30:57+01:00,UNDEFINED,43606,1090.5065285286253,65456,890.6341635333935,1090.5065285286253,46.0,2.0,1090.5065285286253,894,True,358.62295233491704,1,0
st_step 53593_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-06-13 13:39:21+02:00,ADMINISTRATION,53588,1015.946463767362,65455,4292.757213489606,1015.946463767362,78.0,6.0,1015.946463767362,"1,236",False,-1408.8448534767465,0,1
rv_travel permit 73296_6,STAFF MEMBER,Start trip,2017-03-28 00:00:00+02:00,EMPLOYEE,73296,367.1399050435367,65455,571.8069074412319,367.1399050435367,55.0,2.0,367.1399050435367,504,False,-142.77662973915312,0,0
st_step 24963_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-12 15:09:46+01:00,SUPERVISOR,24956,96.35746496321184,65454,55.27133062546648,96.35746496321184,12.0,0.0,96.35746496321184,68,False,-2.8340430871532902,0,0
st_step 72054_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-11 10:23:28+02:00,EMPLOYEE,72048,117.3789323955316,65455,343.8490185669916,117.3789323955316,226.0,1.0,117.3789323955316,100,False,-131.23706877986382,0,1
fd_declaration 65161_18,SYSTEM,Payment Handled,2018-09-27 17:31:24+02:00,UNDEFINED,65159,301.76055498397653,65461,736.8601399170819,301.76055498397653,51.0,2.0,301.76055498397653,523,False,-44.42746220605392,0,0
fd_declaration 81065_18,SYSTEM,Payment Handled,2017-10-12 17:31:34+02:00,UNDEFINED,81063,1671.4969875349402,65455,996.1591682030892,1671.4969875349402,37.0,6.0,1671.4969875349402,"1,938",True,32.77445073597937,1,0
rv_travel permit 56714_6,STAFF MEMBER,Start trip,2018-09-30 00:00:00+02:00,EMPLOYEE,56714,562.8349495114991,65458,947.6297138818618,562.8349495114991,15.0,1.0,562.8349495114991,485,False,-597.6494824709733,0,0
st_step 68651_0,STAFF MEMBER,Declaration FINAL_APPROVED by DIRECTOR,2018-10-16 13:41:23+02:00,DIRECTOR,68643,3198.8061385909355,65456,3764.1905872634,3198.8061385909355,56.0,7.0,3198.8061385909355,"3,051",True,158.3152169541895,1,0
st_step 40601_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-09 18:04:21+02:00,SUPERVISOR,40592,373.5752237344232,65458,1016.3039713372408,373.5752237344232,63.0,2.0,373.5752237344232,539,False,-111.5874044921004,0,1
st_step 76126_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-06-14 09:04:36+02:00,EMPLOYEE,76115,1113.4688394776097,65455,731.9148414797435,1113.4688394776097,39.0,11.0,1113.4688394776097,"1,291",False,-90.56098229678469,0,0
st_step 83080_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-06-09 15:53:41+02:00,SUPERVISOR,83071,1129.297682757499,65455,1903.253622982444,1129.297682757499,39.0,5.0,1129.297682757499,"1,450",True,3.8941299405430527,1,0
rv_travel permit 84120_6,STAFF MEMBER,Start trip,2017-09-23 00:00:00+02:00,EMPLOYEE,84120,1828.3342131743125,65458,1302.7980706989235,1828.3342131743125,68.0,7.0,1828.3342131743125,"1,399",False,-1.306886499767188,0,1
st_step 52344_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-10-08 08:40:14+02:00,BUDGET OWNER,52340,99.81067971255035,65455,662.5599287235507,99.81067971255035,60.0,3.0,99.81067971255035,77,False,-487.7526422506569,0,0
st_step 81793_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-12-08 16:52:56+01:00,SUPERVISOR,81786,1295.7075647102592,65458,1629.0648800498889,1295.7075647102592,66.0,5.0,1295.7075647102592,"1,266",False,-716.4259836470626,0,1
st_step 18672_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 15:24:39+02:00,ADMINISTRATION,18661,460.9089868950578,65457,1173.700261670116,460.9089868950578,92.0,3.0,460.9089868950578,824,False,-266.25324971122274,0,1
st_step 71408_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-07-27 15:18:50+02:00,EMPLOYEE,71385,314.79660297434907,65466,660.1188643249106,314.79660297434907,57.0,2.0,314.79660297434907,496,False,-129.47279638461129,0,0
fd_declaration 58998_17,SYSTEM,Request Payment,2018-11-29 12:32:06+01:00,UNDEFINED,58995,1261.3739138787012,65455,1642.0387631523715,1261.3739138787012,88.0,5.0,1261.3739138787012,844,False,-2624.375109918245,0,1
st_step 58780_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-01 15:17:37+01:00,EMPLOYEE,58775,810.6939486905562,65464,811.8416159899779,810.6939486905562,42.0,1.0,810.6939486905562,666,True,94.94613813493004,1,0
st_step 6367_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-01-26 08:19:34+01:00,BUDGET OWNER,6361,231.64169313372804,65455,940.3826455875824,231.64169313372804,109.0,2.0,231.64169313372804,375,False,-169.87057496473392,0,1
st_step 58751_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-11-02 10:49:35+01:00,SUPERVISOR,58747,1849.0387784499328,65454,1171.082303144755,1849.0387784499328,63.0,5.0,1849.0387784499328,"1,322",False,-388.8296372232082,0,1
st_step 35130_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-31 09:26:20+01:00,BUDGET OWNER,35119,1911.8942749771763,65457,2878.496577505262,1911.8942749771763,56.0,5.0,1911.8942749771763,"2,080",False,-124.08929188553792,0,0
st_step 63026_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-23 11:58:55+02:00,EMPLOYEE,63014,569.498829726004,65455,926.6499848972538,569.498829726004,10.0,4.0,569.498829726004,956,False,-25.019823063276363,0,0
st_step 72641_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-14 10:16:35+01:00,SUPERVISOR,72637,451.5192648022272,65457,792.529704361686,451.5192648022272,90.0,4.0,451.5192648022272,325,False,-312.5902602476958,0,1
fd_declaration 35491_17,SYSTEM,Request Payment,2018-12-12 07:47:10+01:00,UNDEFINED,35488,2637.555421259928,65459,1433.2096047184218,2637.555421259928,77.0,7.0,2637.555421259928,"1,783",False,-167.15858811125736,0,1
fd_declaration 74369_18,SYSTEM,Payment Handled,2017-05-11 17:31:23+02:00,UNDEFINED,74367,585.434852455943,65458,0.0,585.434852455943,56.0,15.0,585.434852455943,459,True,585.434852455943,1,0
st_step 33020_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-11-13 11:00:07+01:00,ADMINISTRATION,33008,1114.0323121061488,65455,3285.3234670914826,1114.0323121061488,176.0,2.0,1114.0323121061488,"1,740",False,-294.51428940737264,0,1
st_step 46984_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-07-18 14:51:36+02:00,EMPLOYEE,46972,1005.768292741178,65459,2219.3514989140144,1005.768292741178,103.0,12.0,1005.768292741178,"1,111",False,-352.15469475816224,0,1
rv_travel permit 77932_6,STAFF MEMBER,Start trip,2017-06-08 00:00:00+02:00,EMPLOYEE,77932,177.74154332490426,65458,182.47230683545305,177.74154332490426,55.0,4.0,177.74154332490426,263,False,-4.7307635105487975,0,0
st_step 71070_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-11 13:31:24+02:00,ADMINISTRATION,71062,379.11099893379344,65460,433.1138981899106,379.11099893379344,51.0,1.0,379.11099893379344,405,True,51.48420973174973,1,0
rv_travel permit 60617_6,STAFF MEMBER,Start trip,2018-10-25 00:00:00+02:00,EMPLOYEE,60617,2259.3968977673976,65459,2109.894982791194,2259.3968977673976,144.0,13.0,2259.3968977673976,"2,237",False,-114.13135871601072,0,1
st_step 81167_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-02-27 14:06:53+01:00,SUPERVISOR,81158,341.22133779981027,65458,2299.7676372087526,341.22133779981027,230.0,7.0,341.22133779981027,319,False,-1958.5462994089423,0,1
st_step 19807_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-09-01 12:16:36+02:00,EMPLOYEE,19801,550.4993833933124,65459,455.153954064496,550.4993833933124,110.0,7.0,550.4993833933124,404,False,-130.8117346677178,0,1
fd_declaration 85821_17,SYSTEM,Request Payment,2017-11-16 15:05:37+01:00,UNDEFINED,85819,698.7908387458714,65458,5878.138481003926,698.7908387458714,124.0,25.0,698.7908387458714,806,False,-2918.2888899402747,0,1
st_step 7309_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-01-22 12:26:23+01:00,SUPERVISOR,7304,628.6815060954139,65459,855.8874496925007,628.6815060954139,34.0,5.0,628.6815060954139,460,False,-328.0077423106508,0,0
fd_declaration 66450_18,SYSTEM,Payment Handled,2018-05-24 17:31:07+02:00,UNDEFINED,66447,3994.614715361052,65459,2569.418920019665,3994.614715361052,116.0,6.0,3994.614715361052,"2,914",True,430.4423543662906,1,1
st_step 15073_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-01 10:52:00+02:00,EMPLOYEE,15066,286.1507735672976,65457,549.2612280241173,286.1507735672976,27.0,2.0,286.1507735672976,462,False,-23.53621081289458,0,0
st_step 32832_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-07 15:10:45+02:00,EMPLOYEE,32823,234.04302791829903,65456,568.8869655234834,234.04302791829903,33.0,2.0,234.04302791829903,349,False,-34.201130154249995,0,0
st_step 60454_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-07 20:29:25+02:00,EMPLOYEE,60447,802.2427523982165,65456,1652.188648570783,802.2427523982165,119.0,6.0,802.2427523982165,731,False,-1228.0569629734669,0,1
fd_declaration 76436_18,SYSTEM,Payment Handled,2017-04-06 17:30:58+02:00,UNDEFINED,76434,337.78736061369784,65455,555.2891720978977,337.78736061369784,42.0,3.0,337.78736061369784,372,False,-25.42485509995572,0,0
fd_declaration 52272_17,SYSTEM,Request Payment,2018-11-15 15:07:55+01:00,UNDEFINED,52270,661.769805532923,65460,264.0081905714178,661.769805532923,48.0,1.0,661.769805532923,516,True,174.41994874511153,1,0
st_step 57026_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-28 08:01:03+02:00,SUPERVISOR,57022,271.6496229600631,65458,364.0292189301479,271.6496229600631,108.0,6.0,271.6496229600631,248,False,-111.72686105615504,0,1
st_step 70003_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-31 13:17:56+02:00,SUPERVISOR,69997,847.1830726374675,65458,946.3711734283556,847.1830726374675,105.0,3.0,847.1830726374675,"1,452",False,-99.18810079088804,0,1
fd_declaration 46831_17,SYSTEM,Request Payment,2018-05-03 22:31:26+02:00,UNDEFINED,46829,337.18815257691244,65459,395.1285354945696,337.18815257691244,28.0,3.0,337.18815257691244,438,True,124.71342629557036,1,0
st_step 82139_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-05-19 13:32:14+02:00,EMPLOYEE,82133,2236.3236768804413,65458,2553.713823517633,2236.3236768804413,24.0,8.0,2236.3236768804413,"2,452",False,-317.3901466371917,0,0
st_step 21234_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-14 11:24:23+02:00,EMPLOYEE,21226,2650.1973499985893,65460,2250.3421614005097,2650.1973499985893,155.0,3.0,2650.1973499985893,"1,810",False,-278.1975118783048,0,1
st_step 57439_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-11 08:52:29+02:00,SUPERVISOR,57433,209.23044329658828,65456,639.9978362139188,209.23044329658828,19.0,2.0,209.23044329658828,312,False,-92.5442345350294,0,0
st_step 66114_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-01-25 14:32:55+01:00,BUDGET OWNER,66109,630.2803073313688,65454,231.2994847947328,630.2803073313688,16.0,1.0,630.2803073313688,443,True,25.60958359359961,1,0
st_step 78634_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-10-26 09:42:13+02:00,EMPLOYEE,78629,59.856516372792,65458,34.149496330641604,59.856516372792,70.0,2.0,59.856516372792,66,True,23.57983978322109,1,1
st_step 63354_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-24 15:49:32+02:00,ADMINISTRATION,63347,775.6967005353675,65454,652.556606838588,775.6967005353675,87.0,6.0,775.6967005353675,626,True,94.17404032058778,1,1
rv_travel permit 52829_6,STAFF MEMBER,Start trip,2018-06-24 00:00:00+02:00,EMPLOYEE,52829,777.9837870754118,65455,1211.7188446295331,777.9837870754118,50.0,4.0,777.9837870754118,624,False,-655.8004359001065,0,0
st_step 16850_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-27 12:43:40+02:00,ADMINISTRATION,16842,930.458234760576,65455,435.64382787358414,930.458234760576,32.0,5.0,930.458234760576,729,True,164.64898804405254,1,0
st_step 84872_0,STAFF MEMBER,Permit REJECTED by MISSING,2017-06-30 15:03:09+02:00,MISSING,84865,933.6303030420542,65458,1120.767396960065,933.6303030420542,45.0,1.0,933.6303030420542,"1,000",False,0.0,0,0
