,id,resource,concept,timestamp,role,permitId,requestedAmount,permitTaskNumber,permitBudgetNumber,permitProjectNumber,permitOrganizationalEntity,permitRequestedBudget,permitActivityNumber,adjustedAmount,declarationNumber,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,travelPermitNumber,Overspent_Amount,Overspent_bool,boolProcessDelay
54547,fd_declaration 65161_18,SYSTEM,Payment Handled,2018-09-27 17:31:24+02:00,UNDEFINED,65159,301.76055498397653,UNKNOWN,7560,UNKNOWN,65461,736.8601399170819,UNKNOWN,301.76055498397653,65162,51.0,2.0,301.76055498397653,523,False,65160,-44.42746220605392,0,0
65233,fd_declaration 81065_18,SYSTEM,Payment Handled,2017-10-12 17:31:34+02:00,UNDEFINED,81063,1671.4969875349402,427,2233,7863,65455,996.1591682030893,UNKNOWN,1671.4969875349402,81066,37.0,6.0,1671.4969875349402,"1,938",True,81064,32.77445073597937,1,0
49258,rv_travel permit 56714_6,STAFF MEMBER,Start trip,2018-09-30 00:00:00+02:00,EMPLOYEE,56714,562.8349495114991,427,698,4957,65458,947.6297138818618,UNKNOWN,562.8349495114991,56717,15.0,1.0,562.8349495114991,485,False,56715,-597.6494824709733,0,0
56662,st_step 68651_0,STAFF MEMBER,Declaration FINAL_APPROVED by DIRECTOR,2018-10-16 13:41:23+02:00,DIRECTOR,68643,3198.8061385909355,427,3832,12097,65456,3764.1905872633997,UNKNOWN,3198.8061385909355,68646,56.0,7.0,3198.8061385909355,"3,051",True,68644,158.3152169541895,1,0
38803,st_step 40601_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-09 18:04:21+02:00,SUPERVISOR,40592,373.57522373442316,UNKNOWN,2351,UNKNOWN,65458,1016.3039713372409,UNKNOWN,373.57522373442316,40595,63.0,2.0,373.57522373442316,539,False,40593,-111.5874044921004,0,1
61615,st_step 76126_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-06-14 09:04:36+02:00,EMPLOYEE,76115,1113.4688394776097,427,2233,7863,65455,731.9148414797435,UNKNOWN,1113.4688394776097,76118,39.0,11.0,1113.4688394776097,"1,291",False,76116,-90.56098229678469,0,0
66684,st_step 83080_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-06-09 15:53:41+02:00,SUPERVISOR,83071,1129.297682757499,427,1956,11671,65455,1903.2536229824439,UNKNOWN,1129.297682757499,83074,39.0,5.0,1129.297682757499,"1,450",True,83072,3.8941299405430527,1,0
67396,rv_travel permit 84120_6,STAFF MEMBER,Start trip,2017-09-23 00:00:00+02:00,EMPLOYEE,84120,1828.3342131743123,427,1644,4277,65458,1302.7980706989235,UNKNOWN,1828.3342131743123,84123,68.0,7.0,1828.3342131743123,"1,399",False,84121,-1.306886499767188,0,1
46374,st_step 52344_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-10-08 08:40:14+02:00,BUDGET OWNER,52340,99.81067971255035,UNKNOWN,1956,UNKNOWN,65455,662.5599287235507,UNKNOWN,99.81067971255035,52343,60.0,3.0,99.81067971255035,77,False,52341,-487.7526422506569,0,0
65771,st_step 81793_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-12-08 16:52:56+01:00,SUPERVISOR,81786,1295.7075647102592,UNKNOWN,698,UNKNOWN,65458,1629.0648800498889,UNKNOWN,1295.7075647102592,81789,66.0,5.0,1295.7075647102592,"1,266",False,81787,-716.4259836470626,0,1
24741,st_step 18672_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-03 15:24:39+02:00,ADMINISTRATION,18661,460.9089868950578,427,3825,6277,65457,1173.700261670116,UNKNOWN,460.9089868950578,18664,92.0,3.0,460.9089868950578,824,False,18662,-266.25324971122274,0,1
58524,st_step 71408_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-07-27 15:18:50+02:00,EMPLOYEE,71385,314.79660297434907,UNKNOWN,1021,UNKNOWN,65466,660.1188643249106,UNKNOWN,314.79660297434907,71388,57.0,2.0,314.79660297434907,496,False,71386,-129.47279638461129,0,0
50669,fd_declaration 58998_17,SYSTEM,Request Payment,2018-11-29 12:32:06+01:00,UNDEFINED,58995,1261.3739138787012,427,2233,58997,65455,1642.0387631523715,UNKNOWN,1261.3739138787012,58999,88.0,5.0,1261.3739138787012,844,False,58996,-2624.3751099182455,0,1
50544,st_step 58780_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-01 15:17:37+01:00,EMPLOYEE,58775,810.6939486905562,UNKNOWN,5163,UNKNOWN,65464,811.8416159899779,UNKNOWN,810.6939486905562,58778,42.0,1.0,810.6939486905562,666,True,58776,94.94613813493004,1,0
53631,st_step 6367_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-01-26 08:19:34+01:00,BUDGET OWNER,6361,231.64169313372804,UNKNOWN,4366,UNKNOWN,65455,940.3826455875824,UNKNOWN,231.64169313372804,6364,109.0,2.0,231.64169313372804,375,False,6362,-169.87057496473392,0,1
50514,st_step 58751_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-11-02 10:49:35+01:00,SUPERVISOR,58747,1849.0387784499328,UNKNOWN,1755,UNKNOWN,65454,1171.0823031447553,UNKNOWN,1849.0387784499328,58750,63.0,5.0,1849.0387784499328,"1,322",False,58748,-388.82963722320824,0,1
35172,st_step 35130_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-31 09:26:20+01:00,BUDGET OWNER,35119,1911.8942749771763,UNKNOWN,1865,UNKNOWN,65457,2878.496577505262,UNKNOWN,1911.8942749771763,35122,56.0,5.0,1911.8942749771763,"2,080",False,35120,-124.08929188553793,0,0
53277,st_step 63026_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-23 11:58:55+02:00,EMPLOYEE,63014,569.498829726004,427,899,8761,65455,926.6499848972538,UNKNOWN,569.498829726004,63017,10.0,4.0,569.498829726004,956,False,63015,-25.019823063276363,0,0
59297,st_step 72641_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-02-14 10:16:35+01:00,SUPERVISOR,72637,451.5192648022272,UNKNOWN,16903,UNKNOWN,65457,792.529704361686,UNKNOWN,451.5192648022272,72640,90.0,4.0,451.5192648022272,325,False,72638,-312.5902602476958,0,1
35401,fd_declaration 35491_17,SYSTEM,Request Payment,2018-12-12 07:47:10+01:00,UNDEFINED,35488,2637.5554212599277,427,962,35490,65459,1433.2096047184218,UNKNOWN,2637.5554212599277,35492,77.0,7.0,2637.5554212599277,"1,783",False,35489,-167.15858811125736,0,1
60444,fd_declaration 74369_18,SYSTEM,Payment Handled,2017-05-11 17:31:23+02:00,UNDEFINED,74367,585.434852455943,UNKNOWN,475,UNKNOWN,65458,0.0,UNKNOWN,585.434852455943,74370,56.0,15.0,585.434852455943,459,True,74368,585.434852455943,1,0
33648,st_step 33020_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-11-13 11:00:07+01:00,ADMINISTRATION,33008,1114.0323121061488,UNKNOWN,4164,UNKNOWN,65455,3285.3234670914826,UNKNOWN,1114.0323121061488,33011,176.0,2.0,1114.0323121061488,"1,740",False,33009,-294.51428940737264,0,1
42821,st_step 46984_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-07-18 14:51:36+02:00,EMPLOYEE,46972,1005.768292741178,427,488,3290,65459,2219.3514989140144,UNKNOWN,1005.768292741178,46975,103.0,12.0,1005.768292741178,"1,111",False,46973,-352.15469475816224,0,1
62915,rv_travel permit 77932_6,STAFF MEMBER,Start trip,2017-06-08 00:00:00+02:00,EMPLOYEE,77932,177.74154332490426,427,1644,77934,65458,182.47230683545305,UNKNOWN,177.74154332490426,77936,55.0,4.0,177.74154332490426,263,False,77933,-4.7307635105487975,0,0
58347,st_step 71070_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-11 13:31:24+02:00,ADMINISTRATION,71062,379.11099893379344,427,994,2572,65460,433.1138981899106,UNKNOWN,379.11099893379344,71065,51.0,1.0,379.11099893379344,405,True,71063,51.48420973174973,1,0
51795,rv_travel permit 60617_6,STAFF MEMBER,Start trip,2018-10-25 00:00:00+02:00,EMPLOYEE,60617,2259.3968977673976,427,2440,2441,65459,2109.894982791194,UNKNOWN,2259.3968977673976,60620,144.0,13.0,2259.3968977673976,"2,237",False,60618,-114.13135871601071,0,1
65311,st_step 81167_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-02-27 14:06:53+01:00,SUPERVISOR,81158,341.22133779981027,427,635,3407,65458,2299.7676372087526,UNKNOWN,341.22133779981027,81161,230.0,7.0,341.22133779981027,319,False,81159,-1958.5462994089423,0,1
25486,st_step 19807_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-09-01 12:16:36+02:00,EMPLOYEE,19801,550.4993833933124,UNKNOWN,2440,UNKNOWN,65459,455.153954064496,19803,550.4993833933124,19805,110.0,7.0,550.4993833933124,404,False,19802,-130.81173466771781,0,1
68678,fd_declaration 85821_17,SYSTEM,Request Payment,2017-11-16 15:05:37+01:00,UNDEFINED,85819,698.7908387458714,UNKNOWN,922,UNKNOWN,65458,5878.138481003926,UNKNOWN,698.7908387458714,85822,124.0,25.0,698.7908387458714,806,False,85820,-2918.2888899402747,0,1
59608,st_step 7309_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-01-22 12:26:23+01:00,SUPERVISOR,7304,628.6815060954139,427,962,7306,65459,855.8874496925007,UNKNOWN,628.6815060954139,7308,34.0,5.0,628.6815060954139,460,False,7305,-328.00774231065077,0,0
55288,fd_declaration 66450_18,SYSTEM,Payment Handled,2018-05-24 17:31:07+02:00,UNDEFINED,66447,3994.6147153610523,UNKNOWN,774,UNKNOWN,65459,2569.418920019665,66449,3994.6147153610523,66451,116.0,6.0,3994.6147153610523,"2,914",True,66448,430.4423543662906,1,1
22532,st_step 15073_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-01 10:52:00+02:00,EMPLOYEE,15066,286.1507735672976,427,1865,14823,65457,549.2612280241173,UNKNOWN,286.1507735672976,15069,27.0,2.0,286.1507735672976,462,False,15067,-23.53621081289458,0,0
33511,st_step 32832_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-07 15:10:45+02:00,EMPLOYEE,32823,234.04302791829906,427,456,21881,65456,568.8869655234834,UNKNOWN,234.04302791829906,32826,33.0,2.0,234.04302791829906,349,False,32824,-34.201130154249995,0,0
51656,st_step 60454_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-07 20:29:25+02:00,EMPLOYEE,60447,802.2427523982165,UNKNOWN,565,UNKNOWN,65456,1652.188648570783,UNKNOWN,802.2427523982165,60450,119.0,6.0,802.2427523982165,731,False,60448,-1228.0569629734669,0,1
61799,fd_declaration 76436_18,SYSTEM,Payment Handled,2017-04-06 17:30:58+02:00,UNDEFINED,76434,337.78736061369784,427,2233,72981,65455,555.2891720978977,UNKNOWN,337.78736061369784,76437,42.0,3.0,337.78736061369784,372,False,76435,-25.42485509995572,0,0
46347,fd_declaration 52272_17,SYSTEM,Request Payment,2018-11-15 15:07:55+01:00,UNDEFINED,52270,661.769805532923,427,994,4478,65460,264.0081905714178,UNKNOWN,661.769805532923,52273,48.0,1.0,661.769805532923,516,True,52271,174.41994874511153,1,0
49498,st_step 57026_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-28 08:01:03+02:00,SUPERVISOR,57022,271.6496229600631,UNKNOWN,2351,UNKNOWN,65458,364.0292189301479,UNKNOWN,271.6496229600631,57025,108.0,6.0,271.6496229600631,248,False,57023,-111.72686105615503,0,1
57588,st_step 70003_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-31 13:17:56+02:00,SUPERVISOR,69997,847.1830726374675,UNKNOWN,2453,UNKNOWN,65458,946.3711734283555,UNKNOWN,847.1830726374675,70000,105.0,3.0,847.1830726374675,"1,452",False,69998,-99.18810079088803,0,1
42748,fd_declaration 46831_17,SYSTEM,Request Payment,2018-05-03 22:31:26+02:00,UNDEFINED,46829,337.18815257691244,427,1939,24611,65459,395.1285354945696,UNKNOWN,337.18815257691244,46832,28.0,3.0,337.18815257691244,438,True,46830,124.71342629557037,1,0
66015,st_step 82139_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-05-19 13:32:14+02:00,EMPLOYEE,82133,2236.3236768804413,427,635,636,65458,2553.713823517633,UNKNOWN,2236.3236768804413,82136,24.0,8.0,2236.3236768804413,"2,452",False,82134,-317.3901466371917,0,0
26469,st_step 21234_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-14 11:24:23+02:00,EMPLOYEE,21226,2650.1973499985893,427,1114,1115,65460,2250.3421614005097,UNKNOWN,2650.1973499985893,21229,155.0,3.0,2650.1973499985893,"1,810",False,21227,-278.1975118783048,0,1
49714,st_step 57439_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-11 08:52:29+02:00,SUPERVISOR,57433,209.23044329658828,UNKNOWN,684,457,65456,639.9978362139188,UNKNOWN,209.23044329658828,57436,19.0,2.0,209.23044329658828,312,False,57434,-92.5442345350294,0,0
55088,st_step 66114_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-01-25 14:32:55+01:00,BUDGET OWNER,66109,630.2803073313688,UNKNOWN,1755,UNKNOWN,65454,231.29948479473273,UNKNOWN,630.2803073313688,66112,16.0,1.0,630.2803073313688,443,True,66110,25.60958359359961,1,0
63343,st_step 78634_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-10-26 09:42:13+02:00,EMPLOYEE,78629,59.856516372792,427,698,20463,65458,34.149496330641604,UNKNOWN,59.856516372792,78632,70.0,2.0,59.856516372792,66,True,78630,23.57983978322109,1,1
53478,st_step 63354_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-24 15:49:32+02:00,ADMINISTRATION,63347,775.6967005353675,UNKNOWN,1027,UNKNOWN,65454,652.556606838588,38713,775.6967005353675,63350,87.0,6.0,775.6967005353675,626,True,63348,94.17404032058778,1,1
46788,rv_travel permit 52829_6,STAFF MEMBER,Start trip,2018-06-24 00:00:00+02:00,EMPLOYEE,52829,777.9837870754118,427,6198,17911,65455,1211.7188446295331,UNKNOWN,777.9837870754118,52832,50.0,4.0,777.9837870754118,624,False,52830,-655.8004359001065,0,0
23499,st_step 16850_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-27 12:43:40+02:00,ADMINISTRATION,16842,930.4582347605759,UNKNOWN,6198,UNKNOWN,65455,435.64382787358414,16844,930.4582347605759,16846,32.0,5.0,930.4582347605759,729,True,16843,164.64898804405254,1,0
67914,st_step 84872_0,STAFF MEMBER,Permit REJECTED by MISSING,2017-06-30 15:03:09+02:00,MISSING,84865,933.6303030420542,427,475,82695,65458,1120.767396960065,UNKNOWN,933.6303030420542,84868,45.0,1.0,933.6303030420542,"1,000",False,84866,0.0,0,0
41157,st_step 44297_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-04-17 10:19:33+02:00,EMPLOYEE,44292,197.1497271404353,427,1969,6751,65456,127.5153615449083,UNKNOWN,197.1497271404353,44295,20.0,2.0,197.1497271404353,345,True,44293,54.28760602417782,1,0
25340,rv_travel permit 19605_7,STAFF MEMBER,End trip,2018-08-24 00:00:00+02:00,EMPLOYEE,19605,2112.6114309287113,UNKNOWN,994,UNKNOWN,65460,906.8978809378665,UNKNOWN,2112.6114309287113,19608,75.0,3.0,2112.6114309287113,"1,535",True,19606,619.3323413146059,1,1
39450,fd_declaration 41600_18,SYSTEM,Payment Handled,2018-04-09 17:30:58+02:00,UNDEFINED,41598,266.6128686016546,427,1884,1885,65459,859.5250372813301,UNKNOWN,266.6128686016546,41601,17.0,3.0,266.6128686016546,522,False,41599,-85.80644046949806,0,0
63180,st_step 78364_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-01-12 15:34:45+01:00,EMPLOYEE,78354,334.7664003239676,427,440,78356,65455,526.7122200305207,UNKNOWN,334.7664003239676,78358,45.0,4.0,334.7664003239676,521,False,78355,-179.2702988299174,0,0
59727,fd_declaration 73279_17,SYSTEM,Request Payment,2017-02-09 13:21:59+01:00,UNDEFINED,73277,828.9897678077698,427,1644,2073,65458,849.3747620981248,UNKNOWN,828.9897678077698,73280,29.0,5.0,828.9897678077698,"1,464",False,73278,-732.5279528899193,0,0
40882,st_step 43909_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-19 15:52:29+02:00,ADMINISTRATION,43900,1293.6758723136606,427,1969,43902,65456,665.2521756051856,UNKNOWN,1293.6758723136606,43904,69.0,3.0,1293.6758723136606,948,True,43901,122.81732965003107,1,1
40649,st_step 4348_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-04-18 13:06:07+02:00,ADMINISTRATION,4337,636.7514728951618,427,962,4339,65459,734.4373023299842,UNKNOWN,636.7514728951618,4341,81.0,2.0,636.7514728951618,443,False,4338,-153.7977598189217,0,1
62523,st_step 77449_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-04-13 11:13:54+02:00,SUPERVISOR,77443,3524.392516646163,427,2233,3396,65455,2782.7507462362496,UNKNOWN,3524.392516646163,77446,112.0,22.0,3524.392516646163,"2,836",True,77444,417.55849280434086,1,1
56162,st_step 67920_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-08-23 11:29:07+02:00,BUDGET OWNER,67911,1390.1315529237904,UNKNOWN,635,UNKNOWN,65458,1379.9634015439926,UNKNOWN,1390.1315529237904,67914,38.0,6.0,1390.1315529237904,957,True,67912,10.168151379797791,1,0
60150,fd_declaration 74008_18,SYSTEM,Payment Handled,2017-04-24 17:31:08+02:00,UNDEFINED,74006,495.83491895093425,UNKNOWN,2351,UNKNOWN,65458,940.8632238158145,UNKNOWN,495.83491895093425,74009,61.0,3.0,495.83491895093425,527,False,74007,-484.3186327168413,0,1
21142,fd_declaration 1276_17,SYSTEM,Request Payment,2018-03-15 09:10:01+01:00,UNDEFINED,1273,84.29365667593773,UNKNOWN,1275,UNKNOWN,65467,25.74181735833892,UNKNOWN,84.29365667593773,1277,49.0,0.0,84.29365667593773,60,True,1274,14.048942779322957,1,0
20319,st_step 11300_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-14 10:58:27+01:00,SUPERVISOR,11290,328.1458720403663,427,980,11292,65456,759.337947448268,UNKNOWN,328.1458720403663,11294,46.0,3.0,328.1458720403663,507,False,11291,-160.51316817753616,0,0
23176,st_step 16328_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-01-21 16:03:42+01:00,ADMINISTRATION,16320,1353.5524100159907,427,698,8993,65458,901.2758178072578,UNKNOWN,1353.5524100159907,16323,23.0,5.0,1353.5524100159907,"1,652",True,16321,452.27659220873295,1,0
48761,st_step 56079_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-04 09:57:48+02:00,SUPERVISOR,56070,993.5245083375926,427,5223,13179,65457,679.775565867698,UNKNOWN,993.5245083375926,56073,63.0,5.0,993.5245083375926,786,False,56071,-264.1814532348051,0,1
41130,st_step 44274_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-04-17 15:41:32+02:00,SUPERVISOR,44267,1266.4082044964496,427,974,44269,65458,1607.862976357267,UNKNOWN,1266.4082044964496,44271,42.0,4.0,1266.4082044964496,"1,465",False,44268,-341.45477186081735,0,0
24619,st_step 18542_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-06-07 12:41:00+02:00,BUDGET OWNER,18536,809.0490589247099,UNKNOWN,1136,UNKNOWN,65466,990.9914251321242,UNKNOWN,809.0490589247099,18539,130.0,4.0,879.1501496572281,981,False,18537,-37.11234215250954,0,1
30793,st_step 28446_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-05 13:30:44+02:00,ADMINISTRATION,28441,3181.1589833621624,UNKNOWN,3594,UNKNOWN,65454,3710.427764553679,UNKNOWN,3181.1589833621624,28444,133.0,12.0,3181.1589833621624,"2,767",False,28442,-95.4232727210192,0,1
28702,st_step 24925_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-25 16:47:41+02:00,ADMINISTRATION,24919,33.1380348079484,427,761,12620,65459,62.80679991594172,UNKNOWN,33.1380348079484,24922,12.0,0.0,33.1380348079484,44,True,24920,2.3848351820942497,1,0
54323,rv_travel permit 64791_27,SYSTEM,Send Reminder,2018-06-01 06:00:30+02:00,UNDEFINED,64791,3133.1307638323524,427,1644,7962,65458,4247.8765491564345,UNKNOWN,3133.1307638323524,64794,93.0,21.0,3133.1307638323524,"2,434",False,64792,-1114.7457853240821,0,1
28891,st_step 25233_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-07-09 16:49:58+02:00,ADMINISTRATION,25224,705.200757083506,427,522,18343,65456,582.811871125747,UNKNOWN,705.200757083506,25227,17.0,2.0,705.200757083506,622,False,25225,-201.8098629595886,0,0
29696,st_step 26531_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-16 11:25:15+01:00,EMPLOYEE,26524,231.73263652355845,427,899,26526,65455,498.2630792103539,UNKNOWN,231.73263652355845,26528,21.0,2.0,231.73263652355845,443,False,26525,-14.12365956238392,0,0
30130,st_step 27332_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-10-15 11:23:57+02:00,BUDGET OWNER,27325,231.8793853393848,427,6198,22689,65455,754.2779524924418,UNKNOWN,231.8793853393848,27328,34.0,4.0,231.8793853393848,273,False,27326,-507.07689761030304,0,0
63921,fd_declaration 79362_18,SYSTEM,Payment Handled,2018-01-08 17:31:07+01:00,UNDEFINED,79360,222.34641030176547,427,440,73767,65455,1065.9537751468304,UNKNOWN,222.34641030176547,79363,41.0,2.0,222.34641030176547,271,False,79361,-598.120048376336,0,0
40095,fd_declaration 42577_18,SYSTEM,Payment Handled,2018-03-26 17:31:13+02:00,UNDEFINED,42575,1169.412326574062,427,2233,3396,65455,1057.4452835697748,UNKNOWN,1169.412326574062,42578,77.0,4.0,1169.412326574062,941,False,42576,-11.18460248583051,0,1
40942,st_step 43961_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-11 13:13:42+02:00,ADMINISTRATION,43955,404.0046581352928,UNKNOWN,425,UNKNOWN,65461,240.04997950193763,43957,404.0046581352928,43959,85.0,2.0,404.0046581352928,521,True,43956,109.33715316137483,1,1
63129,st_step 78281_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-01-08 11:59:16+01:00,ADMINISTRATION,78271,684.1886534227042,UNKNOWN,974,UNKNOWN,65458,847.4206178444508,UNKNOWN,684.1886534227042,78274,63.0,4.0,684.1886534227042,722,False,78272,-216.05957476506455,0,1
57756,st_step 7028_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-09 11:20:33+01:00,ADMINISTRATION,7020,863.38932371168,UNKNOWN,6996,UNKNOWN,65458,229.65130323605524,UNKNOWN,863.38932371168,7023,140.0,6.0,863.38932371168,"1,080",True,7021,594.7793118902684,1,1
54148,rv_travel permit 64441_6,STAFF MEMBER,Start trip,2018-09-01 00:00:00+02:00,EMPLOYEE,64441,2402.4404036249953,427,5223,13179,65457,1024.7787225668142,UNKNOWN,2402.4404036249953,64444,115.0,7.0,2402.4404036249953,"1,997",False,64442,-3.609074216762565,0,1
31506,rv_travel permit 2950_27,SYSTEM,Send Reminder,2018-05-01 06:00:25+02:00,UNDEFINED,2950,55.494909449715614,UNKNOWN,1622,UNKNOWN,65457,332.34245898502127,UNKNOWN,55.494909449715614,2953,69.0,1.0,55.494909449715614,49,False,2951,-284.2698422832371,0,1
63757,fd_declaration 79145_18,SYSTEM,Payment Handled,2017-10-23 17:30:48+02:00,UNDEFINED,79144,720.5929454183421,UNKNOWN,4164,UNKNOWN,65455,303.996965834533,UNKNOWN,720.5929454183421,79146,40.0,2.0,720.5929454183421,521,True,UNKNOWN,208.8474755435118,1,0
45379,st_step 50819_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-11-27 11:21:49+01:00,SUPERVISOR,50814,72.03783792493978,427,4444,7054,65457,88.23324274775759,UNKNOWN,72.03783792493978,50817,13.0,0.0,72.03783792493978,61,False,50815,0.0,0,0
37999,st_step 39537_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-06-26 22:07:19+02:00,ADMINISTRATION,39523,1521.2380077500763,427,3170,21454,65459,1847.6891904954468,UNKNOWN,1521.2380077500763,39526,57.0,5.0,1521.2380077500763,"1,236",False,39524,-1063.3896753204415,0,0
29947,fd_declaration 26951_17,SYSTEM,Request Payment,2018-04-02 12:15:12+02:00,UNDEFINED,26949,882.1415505024997,UNKNOWN,2154,UNKNOWN,65464,346.49201508117966,UNKNOWN,882.1415505024997,26952,63.0,2.0,882.1415505024997,688,True,26950,151.2975333710683,1,1
