,ApplicationType,LoanGoal,RequestedAmount,Case ID,label,Activity,org:resource,Action,EventOrigin,lifecycle:transition,Accepted,Selected,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,CreditScore,timesincelastevent,timesincecasestart,timesincemidnight,event_nr,month,weekday,hour,open_cases,time:timestamp
1114265,New credit,Home improvement,5000.0,Application_298135524,deviant,W_Call incomplete files,User_121,Deleted,Workflow,ate_abort,True,True,5000.0,100.25,58.0,5000.0,853.0,6.666666666666667e-05,15338.793133333333,640,52,12,0,10,1808,2016-12-12 10:40:04.085
1154744,Limit raise,"Other, see explanation",45000.0,Application_1944171441,deviant,A_Complete,User_18,statechange,Application,complete,True,True,3000.0,600.0,89.0,45000.0,724.0,3.3333333333333335e-05,1149.9912166666666,553,17,12,3,9,1874,2016-12-15 09:13:07.654
123841,New credit,Home improvement,20000.0,Application_1447649427,regular,W_Call incomplete files,User_99,Obtained,Workflow,start,False,True,18500.0,194.36,120.0,18500.0,885.0,6.666666666666667e-05,28328.47983333333,493,61,3,2,8,1720,2016-03-02 08:13:40.617
293863,New credit,Car,5000.0,Application_1942419453,regular,O_Created,User_44,statechange,Offer,complete,True,False,5000.0,206.27,26.0,5000.0,0.0,0.02525,1273.5413833333334,871,12,4,5,14,1547,2016-04-09 14:31:54.724
799090,New credit,Home improvement,8000.0,Application_1254125100,regular,A_Incomplete,User_27,statechange,Application,complete,True,True,10000.0,222.33,50.0,10000.0,903.0,1.6666666666666667e-05,37084.26803333333,757,39,9,4,12,2243,2016-09-30 12:37:22.076
386017,New credit,"Other, see explanation",27000.0,Application_1878767958,deviant,W_Validate application,User_87,Obtained,Workflow,resume,True,True,27000.0,498.43,61.0,27000.0,883.0,2778.1713833333333,9965.9346,312,31,5,3,5,1561,2016-05-19 05:12:29.125
885298,New credit,Existing loan takeover,32000.0,Application_1244791797,regular,O_Cancelled,User_1,statechange,Offer,complete,True,False,0.0,325.0,125.0,32200.0,0.0,0.00045,45576.69791666666,360,22,10,5,6,1929,2016-10-29 06:00:43.099
35843,New credit,Car,5000.0,Application_1558527814,regular,W_Call after offers,User_85,Released,Workflow,suspend,False,False,5000.0,125.94,45.0,5000.0,0.0,0.3277833333333333,6789.189916666666,509,18,1,0,8,980,2016-01-18 08:29:48.398
330679,New credit,Home improvement,10000.0,Application_319949183,regular,W_Call after offers,User_46,Obtained,Workflow,start,False,True,10000.0,197.0,58.0,10000.0,0.0,3.3333333333333335e-05,1253.0729,1135,20,4,4,18,1453,2016-04-22 18:55:46.651
345541,New credit,Existing loan takeover,20000.0,Application_319759095,deviant,W_Validate application,User_119,Released,Workflow,suspend,True,True,686.0,210.12,120.0,20000.0,992.0,5.105816666666667,11781.891833333331,789,25,5,4,13,1516,2016-05-06 13:09:44.669
1109868,New credit,Car,20000.0,Application_946540113,deviant,A_Validating,User_134,statechange,Application,complete,True,True,0.0,250.0,96.0,20000.0,954.0,0.0148333333333333,26859.73828333333,513,22,12,0,8,1889,2016-12-19 08:33:29.008
464236,New credit,"Other, see explanation",6500.0,Application_633324439,deviant,W_Call after offers,User_127,Deleted,Workflow,ate_abort,False,True,0.0,150.0,49.0,6500.0,872.0,15520.0957,21245.4052,423,16,6,2,7,2121,2016-06-22 07:03:43.056
777890,New credit,"Other, see explanation",45000.0,Application_733183304,regular,W_Call after offers,User_37,Released,Workflow,suspend,True,False,43938.0,458.2,120.0,45000.0,0.0,0.45075,5862.0368,546,19,9,5,9,2237,2016-09-03 09:06:19.486
102861,New credit,Home improvement,5000.0,Application_844879450,deviant,W_Validate application,User_112,Obtained,Workflow,start,True,True,0.0,100.0,58.0,5000.0,964.0,5e-05,10933.027033333334,477,26,2,4,7,1715,2016-02-12 07:57:05.562
483131,New credit,Existing loan takeover,20000.0,Application_1379754218,deviant,W_Validate application,User_29,Obtained,Workflow,resume,True,True,5177.0,205.49,120.0,20000.0,867.0,310.0919333333333,31586.30978333333,837,44,7,0,13,2278,2016-07-04 13:57:33.449
1073067,New credit,other,6500.0,Application_1625337065,deviant,O_Created,User_12,statechange,Offer,complete,True,True,6500.0,198.67,36.0,6500.0,982.0,0.0093,4.9312,870,7,11,5,14,2171,2016-11-19 14:30:20.484
648660,Limit raise,Car,50000.0,Application_235330387,deviant,W_Complete application,User_46,Deleted,Workflow,ate_abort,True,True,10000.0,500.0,126.0,50000.0,0.0,0.0004,1847.5863166666663,1047,10,7,1,17,2086,2016-07-26 17:27:36.928
1124376,New credit,Home improvement,40000.0,Application_1484955476,regular,A_Incomplete,User_29,statechange,Application,complete,True,True,0.0,380.0,126.0,38000.0,998.0,1.6666666666666667e-05,11330.99525,579,56,12,1,9,1822,2016-12-13 09:39:13.728
1003861,New credit,Car,7500.0,Application_335537557,regular,O_Sent (mail and online),User_35,statechange,Offer,complete,False,False,0.0,300.0,27.0,7500.0,0.0,0.1313,452.2173833333333,1019,11,10,0,16,1971,2016-10-31 16:59:48.912
567937,New credit,Home improvement,25000.0,Application_513583760,deviant,W_Call incomplete files,User_101,Obtained,Workflow,start,True,True,25000.0,461.78,60.0,25000.0,958.0,3.3333333333333335e-05,24369.911966666667,749,43,7,2,12,2505,2016-07-20 12:29:09.026
536515,New credit,Car,16000.0,Application_589238972,deviant,A_Incomplete,User_124,statechange,Application,complete,True,True,12238.0,296.93,60.0,16000.0,1020.0,5e-05,25137.90698333333,520,28,7,2,8,2407,2016-07-13 08:40:46.413
783437,New credit,Car,12000.0,Application_418123471,regular,A_Complete,User_35,statechange,Application,complete,True,False,0.0,125.0,127.0,12000.0,0.0,3.3333333333333335e-05,4230.066283333334,503,18,9,5,8,2231,2016-09-03 08:23:06.777
327010,New credit,Car,10000.0,Application_492898986,regular,O_Cancelled,User_90,statechange,Offer,complete,True,True,7000.0,159.59,50.0,7000.0,1057.0,0.0002333333333333,12723.879216666666,794,31,4,4,13,1455,2016-04-29 13:14:46.732
424647,New credit,Home improvement,15000.0,Application_410219953,regular,W_Call after offers,User_24,Released,Workflow,suspend,True,False,15000.0,299.46,56.0,15000.0,0.0,1.0640166666666666,1706.0579833333334,536,18,5,4,8,1257,2016-05-27 08:56:02.575
228024,New credit,Remaining debt home,27000.0,Application_184358220,regular,W_Complete application,User_20,Deleted,Workflow,complete,True,False,27000.0,398.0,79.0,27000.0,0.0,0.0002666666666666,23.1694,1176,9,3,2,19,1752,2016-03-16 19:36:15.846
671323,New credit,Car,25000.0,Application_919758110,deviant,W_Validate application,User_100,Deleted,Workflow,ate_abort,True,True,25000.0,254.56,120.0,25000.0,1030.0,52.99405,25662.558766666665,732,49,8,2,12,2359,2016-08-17 12:12:18.643
1015192,New credit,Not speficied,75000.0,Application_1631343495,regular,W_Validate application,User_126,Obtained,Workflow,start,False,False,0.0,692.39,120.0,68000.0,0.0,3.3333333333333335e-05,30315.7436,838,61,11,2,13,1881,2016-11-23 13:58:37.434
554125,New credit,Car,8000.0,Application_906254146,regular,W_Call after offers,User_24,Released,Workflow,suspend,False,False,0.0,244.0,36.0,8000.0,0.0,0.8375833333333333,10823.92775,495,37,7,3,8,2356,2016-07-07 08:15:16.781
840769,Limit raise,Extra spending limit,0.0,Application_207239610,regular,O_Returned,User_133,statechange,Offer,complete,True,True,0.0,180.0,127.0,18000.0,0.0,2.0410666666666666,47519.30088333334,767,31,10,1,12,2270,2016-10-18 12:47:35.738
248251,New credit,Car,7000.0,Application_1988709935,deviant,W_Validate application,User_116,Obtained,Workflow,start,True,True,7000.0,78.82,120.0,7000.0,929.0,6.666666666666667e-05,13824.20405,545,31,4,5,9,1544,2016-04-02 09:05:18.254
858497,New credit,Unknown,0.0,Application_1438793271,regular,O_Sent (online only),User_99,statechange,Offer,complete,True,False,15000.0,236.83,72.0,15000.0,0.0,0.27575,4350.453733333334,815,16,9,4,13,2330,2016-09-23 13:35:29.547
1055975,New credit,Existing loan takeover,25000.0,Application_1177646759,deviant,W_Call after offers,User_118,Deleted,Workflow,ate_abort,True,True,412.0,254.56,120.0,25000.0,817.0,17359.77618333333,22884.743583333333,752,16,11,2,12,1805,2016-11-30 12:32:16.198
537060,New credit,"Other, see explanation",20000.0,Application_1736925056,deviant,A_Pending,User_127,statechange,Application,complete,True,True,20000.0,205.49,120.0,20000.0,984.0,6.666666666666667e-05,14226.54905,415,38,7,2,6,2364,2016-07-06 06:55:29.896
967387,New credit,Car,25000.0,Application_734009956,deviant,O_Sent (mail and online),User_10,statechange,Offer,complete,True,True,13723.0,254.56,120.0,25000.0,904.0,0.2932833333333333,3.0328166666666667,612,8,10,3,10,2327,2016-10-20 10:12:22.939
1198152,New credit,Home improvement,12500.0,Application_1331346987,deviant,W_Validate application,User_134,Created,Workflow,schedule,True,True,12500.0,204.21,71.0,12500.0,1001.0,0.0001,14002.465616666666,538,21,1,1,8,863,2017-01-10 08:58:09.108
932947,New credit,Car,6000.0,Application_752995473,deviant,O_Accepted,User_129,statechange,Offer,complete,True,True,6000.0,116.87,60.0,6000.0,936.0,28203.33895,61243.32106666666,474,51,11,1,7,1975,2016-11-22 07:54:57.239
606614,New credit,Home improvement,0.0,Application_1230944650,regular,W_Complete application,User_16,Deleted,Workflow,complete,True,False,12500.0,133.07,120.0,12500.0,0.0,0.0004666666666666,2.45125,1120,9,7,1,18,2386,2016-07-12 18:40:47.052
825614,New credit,Remaining debt home,38000.0,Application_933244446,regular,A_Complete,User_51,statechange,Application,complete,False,False,32742.88,361.47,120.0,35500.0,0.0,3.3333333333333335e-05,28.351233333333333,525,12,9,0,8,2313,2016-09-12 08:45:16.450
961866,New credit,Home improvement,28000.0,Application_130658775,regular,W_Validate application,User_131,Obtained,Workflow,start,True,True,7226.0,305.47,120.0,30000.0,936.0,3.3333333333333335e-05,60520.38345,601,27,11,2,10,1818,2016-11-30 10:01:05.310
1010338,New credit,Home improvement,22000.0,Application_1029146502,deviant,W_Call after offers,User_36,Created,Workflow,schedule,True,False,20000.0,454.39,48.0,20000.0,0.0,0.0001666666666666,219.42196666666663,919,15,11,1,15,2014,2016-11-01 15:19:48.068
763053,Limit raise,Unknown,0.0,Application_2110373693,regular,W_Call after offers,User_28,Released,Workflow,suspend,True,False,0.0,120.0,81.0,8000.0,0.0,1.5578166666666666,8546.409666666666,1009,19,8,2,16,2173,2016-08-31 16:49:11.152
156524,New credit,Extra spending limit,5000.0,Application_333623837,regular,A_Cancelled,User_1,statechange,Application,complete,True,False,0.0,75.0,81.0,5000.0,0.0,38343.9038,45287.97113333333,420,20,3,4,7,1567,2016-03-25 07:00:59.509
782444,New credit,Car,15000.0,Application_1679218231,deviant,W_Call after offers,User_41,Obtained,Workflow,resume,True,True,15000.0,278.38,60.0,15000.0,1001.0,6878.75695,7222.1876,459,16,9,0,7,2269,2016-09-05 07:39:34.548
7111,New credit,Unknown,0.0,Application_1616009132,deviant,O_Accepted,User_30,statechange,Offer,complete,True,True,317.94,244.84,120.0,23100.0,884.0,12771.97265,25404.35135,414,30,1,4,6,1149,2016-01-22 06:54:31.985
186477,New credit,Car,5000.0,Application_1862339519,regular,O_Created,User_41,statechange,Offer,complete,True,False,0.0,50.0,138.0,5000.0,0.0,0.0216,1770.2603,895,18,3,4,14,1634,2016-03-04 14:55:54.508
1152360,New credit,Car,5000.0,Application_1265200930,regular,W_Call after offers,User_1,Deleted,Workflow,ate_abort,True,False,5000.0,152.82,36.0,5000.0,0.0,5595.534933333333,6409.3567,392,18,12,6,6,1887,2016-12-18 06:32:13.308
522143,New credit,Existing loan takeover,25000.0,Application_2082125587,regular,W_Call after offers,User_4,Obtained,Workflow,start,True,False,0.0,250.0,126.0,25000.0,0.0,0.0001833333333333,627.877,1129,14,6,2,18,2008,2016-06-22 18:49:34.451
264200,New credit,Car,25000.0,Application_232032104,regular,W_Call after offers,User_31,Deleted,Workflow,ate_abort,True,False,25000.0,292.86,120.0,28000.0,0.0,0.0002,7309.703,576,30,4,0,9,1559,2016-04-04 09:36:33.807
962048,New credit,Home improvement,50000.0,Application_579349612,regular,W_Call incomplete files,User_3,Obtained,Workflow,resume,False,True,0.0,750.0,126.0,75000.0,954.0,62.710233333333335,23119.34095,661,42,11,4,11,1995,2016-11-04 11:01:22.930
252865,New credit,Existing loan takeover,19300.0,Application_722160616,deviant,O_Create Offer,User_36,Created,Offer,complete,True,True,0.0,193.0,127.0,19300.0,912.0,1.63965,9.59925,657,9,3,4,10,1547,2016-03-25 10:57:05.911
706699,Limit raise,Car,10500.0,Application_1161236255,regular,A_Cancelled,User_1,statechange,Application,complete,True,False,0.0,150.0,85.0,10500.0,0.0,37357.239883333335,46754.90115,360,18,9,6,6,2310,2016-09-11 06:00:21.257
166806,New credit,Home improvement,50000.0,Application_325661991,regular,W_Call after offers,User_27,Obtained,Workflow,start,True,False,0.0,800.0,72.0,50000.0,0.0,0.0003833333333333,294.5939666666667,786,15,2,4,13,1746,2016-02-26 13:06:13.134
724534,New credit,Existing loan takeover,10000.0,Application_535348974,deviant,W_Validate application,User_93,Released,Workflow,suspend,True,True,4689.0,189.08,60.0,10000.0,913.0,17.58395,20444.977033333333,805,43,8,0,13,2142,2016-08-29 13:25:49.338
640654,New credit,Motorcycle,5000.0,Application_181366823,regular,W_Validate application,User_68,Deleted,Workflow,ate_abort,False,True,5000.0,98.8,59.0,5000.0,0.0,0.00035,36093.02215,480,31,8,1,8,2328,2016-08-16 08:00:20.481
323527,Limit raise,Home improvement,45000.0,Application_632531275,deviant,W_Call after offers,User_117,Deleted,Workflow,ate_abort,True,True,0.0,500.0,111.0,45000.0,0.0,4309.482666666667,9696.432116666669,546,16,4,1,9,1474,2016-04-26 09:06:48.426
681943,New credit,Car,25000.0,Application_627776170,deviant,W_Call incomplete files,User_5,Released,Workflow,suspend,True,True,25000.0,300.87,98.0,25000.0,840.0,0.3687666666666667,28394.75595,682,45,8,0,11,2151,2016-08-22 11:22:37.459
411818,New credit,Not speficied,6000.0,Application_1300146313,deviant,W_Call after offers,User_117,Deleted,Workflow,ate_abort,True,True,0.0,100.0,58.0,5000.0,974.0,14518.88785,21651.004766666665,602,27,6,0,10,1486,2016-06-06 10:02:04.873
801249,New credit,Extra spending limit,0.0,Application_2023108021,deviant,W_Call incomplete files,User_42,Obtained,Workflow,resume,True,True,30000.0,429.51,80.0,30000.0,801.0,245.03255,10543.001966666669,1083,25,9,0,18,2351,2016-09-12 18:03:08.205
862403,New credit,Motorcycle,5000.0,Application_1447070617,regular,W_Call after offers,User_132,Obtained,Workflow,resume,True,False,0.0,50.0,138.0,5000.0,0.0,5378.95945,8413.367566666666,434,18,9,1,7,2412,2016-09-27 07:14:59.451
1071998,New credit,Existing loan takeover,15000.0,Application_1754816676,deviant,W_Call incomplete files,User_133,Deleted,Workflow,ate_abort,True,True,9320.0,278.38,60.0,15000.0,962.0,1.8202833333333333,16406.612116666667,1200,52,11,2,20,1810,2016-11-30 20:00:54.878
558500,New credit,Car,9000.0,Application_1887375640,regular,O_Created,User_19,statechange,Offer,complete,True,False,9000.0,175.31,60.0,9000.0,0.0,0.0410833333333333,5203.129716666666,541,10,7,0,9,2250,2016-07-04 09:01:17.855
984169,Limit raise,Unknown,0.0,Application_1474055956,regular,W_Call incomplete files,User_27,Deleted,Workflow,ate_abort,False,False,0.0,600.0,71.0,37000.0,0.0,61.488283333333335,22938.805016666665,553,47,11,3,9,2127,2016-11-10 09:13:05.796
1132523,New credit,Car,9500.0,Application_681692432,regular,W_Validate application,User_134,Created,Workflow,schedule,True,True,3000.0,130.0,68.0,7500.0,900.0,8.333333333333333e-05,19961.374766666668,628,22,12,2,10,1927,2016-12-21 10:28:10.373
149130,New credit,Existing loan takeover,10000.0,Application_2059795258,deviant,A_Incomplete,User_90,statechange,Application,complete,True,True,10000.0,302.21,36.0,10000.0,946.0,3.3333333333333335e-05,25677.3498,474,29,3,2,7,1676,2016-03-09 07:54:15.090
73948,New credit,Car,10000.0,Application_874825103,deviant,O_Accepted,User_90,statechange,Offer,complete,True,True,2000.0,150.0,80.0,10000.0,877.0,57.69541666666667,9515.96655,584,22,2,1,9,1487,2016-02-02 09:44:57.489
904341,New credit,Car,5000.0,Application_1833582857,regular,W_Call after offers,User_67,Obtained,Workflow,start,False,False,0.0,200.0,27.0,5000.0,0.0,3.3333333333333335e-05,1128.00505,478,16,10,1,7,2238,2016-10-04 07:58:06.055
1003677,New credit,Existing loan takeover,0.0,Application_1785860221,regular,W_Validate application,User_30,Deleted,Workflow,ate_abort,False,True,0.0,650.0,126.0,65000.0,0.0,0.0002,13387.5868,956,27,11,2,15,2122,2016-11-09 15:56:50.693
575651,New credit,Car,18000.0,Application_117735395,deviant,W_Validate application,User_27,Released,Workflow,suspend,True,True,18000.0,334.05,60.0,18000.0,938.0,0.1901333333333333,23809.330533333334,516,36,7,3,8,2504,2016-07-21 08:36:28.380
378525,New credit,Existing loan takeover,15000.0,Application_1538129293,regular,W_Call after offers,User_19,Obtained,Workflow,resume,True,False,7000.0,240.14,72.0,15000.0,0.0,5448.376066666667,6825.797416666666,559,18,5,5,9,1496,2016-05-14 09:19:21.088
215938,New credit,Home improvement,40000.0,Application_1277496092,regular,W_Call after offers,User_32,Created,Workflow,schedule,True,False,0.0,430.0,56.0,21500.0,0.0,0.00015,2792.887383333333,922,13,3,0,15,1687,2016-03-14 15:22:11.848
1108256,New credit,"Other, see explanation",11000.0,Application_1017620318,regular,A_Validating,User_121,statechange,Application,complete,True,False,0.0,54.0,124.0,5000.0,0.0,0.0152666666666666,17057.574083333333,505,27,12,0,8,1815,2016-12-12 08:25:24.319
94020,New credit,Extra spending limit,15000.0,Application_727786387,deviant,A_Incomplete,User_109,statechange,Application,complete,True,True,15000.0,865.31,18.0,15000.0,994.0,3.3333333333333335e-05,13397.267816666666,943,28,2,3,15,1706,2016-02-11 15:43:34.597
150941,New credit,"Other, see explanation",35000.0,Application_1255141681,regular,W_Complete application,User_36,Deleted,Workflow,ate_abort,False,False,8435.81,366.08,120.0,35000.0,0.0,0.00085,4607.61825,879,18,2,2,14,1768,2016-02-24 14:39:58.063
438271,New credit,"Other, see explanation",15000.0,Application_1886874833,regular,O_Returned,User_27,statechange,Offer,complete,False,False,0.0,250.0,69.0,15000.0,0.0,0.6116333333333334,41838.19663333333,695,23,6,2,11,2013,2016-06-29 11:35:27.947
75453,New credit,Remaining debt home,15000.0,Application_766272624,regular,W_Validate application,User_33,Obtained,Workflow,start,True,True,15000.0,157.59,120.0,15000.0,946.0,3.3333333333333335e-05,20183.30575,600,56,2,2,10,1730,2016-02-10 10:00:25.418
